Cell Number,Frame,Vertical Position,Horizontal Position
172,229,641.22,168.068
13,229,644.2866667,697.62
404,229,650.2864322,1126.924623
405,229,651.4606742,1266.52809
14,229,674.3430657,887.8868613
265,229,727.6831276,699.9053498
442,229,730.6416382,1204.122867
444,229,731.1149068,1138.440994
390,229,743.9545455,1290.631818
456,229,747.4805195,521.2987013
362,229,778.2283465,480.9094488
445,229,780.1976744,1172.096899
412,229,808.0338983,16.80932203
157,229,814.9703704,996.9555556
270,229,819.7647059,389.3356401
370,229,872.5582192,542.7910959
457,229,938.7708333,747.7291667
319,229,951.2396694,1193.285124
208,229,955.1148936,1052.055319
252,229,957.1605839,872.5437956
423,229,964.7713178,563.9302326
255,229,1031.240664,495.9585062
417,229,1033.996094,1108.636719
278,229,1045.04386,750.5701754
458,230,10.03361345,1278.852941
375,230,18.95319149,1194.753191
338,230,50.26492537,774.8731343
339,230,57.38528139,670.1515152
376,230,64.20338983,1113.728814
141,230,78.21904762,6.676190476
233,230,83.31178707,882.0456274
454,230,125.0842105,486.9087719
449,230,145.3905724,33.5993266
53,230,146.3740741,161.6814815
455,230,157.7333333,526.5052632
407,230,216.9440559,197.1048951
340,230,298.6208333,1246.879167
258,230,309.375,593.0265152
268,230,357.011236,256.9213483
310,230,383.3977273,138.5606061
400,230,415.8509934,735.2350993
177,230,446.395189,405.742268
402,230,501.1884058,750.4637681
397,230,506.3851852,333.8814815
231,230,517.9798387,1238.78629
420,230,533.917603,81.39700375
403,230,536.4044944,1057.303371
448,230,588.3529412,1335.2
199,230,612.6222222,369.8962963
140,230,620.5087719,278.5684211
172,230,639.913738,165.8594249
13,230,644.2593857,697.4232082
404,230,648.8433735,1121.277108
405,230,651.1391941,1264.208791
14,230,674.302583,887.6937269
442,230,729.6408451,1201.302817
265,230,727.9086957,698.3652174
444,230,727.8454106,1131.584541
390,230,743.9478261,1290.36087
459,230,749.5227273,957.4318182
362,230,777.8240741,476.9722222
445,230,780.0984252,1170.283465
412,230,809.0471698,14.29716981
157,230,815.1901141,997.0912548
270,230,819.7212544,387.5888502
370,230,870.4143302,538.1339564
319,230,951.8533835,1186.304511
208,230,955.3719008,1050.966942
252,230,957.329588,872.0973783
423,230,964.6434109,562.2790698
207,230,1032.330206,1013.493433
255,230,1031.511538,496.2884615
417,230,1035.454212,1097.021978
278,230,1045.333333,748.035461
375,231,19.05333333,1194.168889
338,231,49.98897059,774.9963235
339,231,57.80161943,669.1619433
376,231,65.49356223,1108.343348
141,231,78.04918033,5.819672131
233,231,82.9375,878.4926471
454,231,125.4869281,480.5686275
449,231,144.915493,28.33802817
53,231,146.4301887,161.6301887
455,231,157.7977941,526.6911765
407,231,216.2095588,196.2683824
451,231,277.2195122,989.1707317
340,231,298.4653846,1245.684615
313,231,333.9656357,863.3092784
460,231,379.8164063,862.78125
461,231,379.1468254,1085.452381
462,231,384.8875502,922.497992
463,231,398.1284047,556.2101167
464,231,412.0756972,883.9282869
465,231,421.1933333,962.9066667
436,231,428.0165289,902.8264463
177,231,445.7762238,405.8531469
466,231,450.7462121,970.0416667
402,231,501.3283582,750.358209
397,231,509.8684211,330.9868421
231,231,518.1865672,1239.182836
420,231,533.2804878,78.83333333
430,231,581.8395062,1160.226337
448,231,588.4148936,1331.404255
431,231,611.6681818,1197.690909
199,231,612.2226277,367.4708029
140,231,620.6877193,275.645614
172,231,640.4963768,167.3442029
13,231,644.5166667,696.8066667
404,231,649.8114754,1120.418033
405,231,651.0377358,1263.418868
14,231,674.3520599,887.5243446
265,231,727.3723849,697.2468619
444,231,730.1312217,1125.941176
467,231,760.1736527,1344.347305
440,231,770.8995536,77.83035714
468,231,773.9539007,105.5957447
362,231,777.511811,467.3110236
445,231,779.5884615,1163.969231
469,231,793.6420664,1321.450185
388,231,806.5748299,605.1836735
412,231,808.5850622,9.950207469
470,231,816.2986425,201.5158371
471,231,957.7944664,83.92490119
439,231,968.0677083,152.609375
374,231,979.0642857,64.51428571
443,231,1011.52459,234.5327869
304,231,1013.083636,911.8436364
207,231,1024.205323,1018.307985
472,231,1031.468504,190.2795276
255,231,1031.240664,495.9585062
279,231,213.5789474,104.2631579
375,232,17.61386139,1192.628713
338,232,50.02205882,774.9742647
339,232,59.16086957,667.5826087
376,232,65.356,1107.316
141,232,79.14383562,3.993150685
233,232,82.20890411,875.3458904
454,232,125.7694805,479.5097403
449,232,144.5929825,26.52631579
53,232,146.593985,161.612782
455,232,157.7527273,526.4363636
279,232,213.8797595,99.04609218
407,232,217.9010601,181.5335689
451,232,276.6730769,989.0961538
340,232,296.9876033,1244.161157
258,232,310.6628788,586.0757576
313,232,332.9468085,862.4184397
268,232,357.0148148,256.2259259
310,232,383.527881,138.6171004
447,232,404.9370079,608.1391076
400,232,415.7108434,729.3343373
177,232,445.8669065,405.2086331
402,232,501.6875,750.0625
397,232,505.1308411,337.7476636
231,232,518.048583,1238.898785
420,232,532.0983607,74.42622951
403,232,534.6936937,1036.941441
448,232,588.5654206,1327.920561
199,232,612.8127341,364.7116105
140,232,620.36,272.968
172,232,641.6141079,167.5020747
13,232,644.4600639,696.7252396
404,232,651.6781609,1117.570881
405,232,653.697417,1258.103321
14,232,674.0973783,887.5505618
442,232,729.1909722,1197.756944
265,232,726.975,695.9333333
444,232,730.448,1122.808
390,232,744.1606426,1290.076305
362,232,777.2402827,456.8586572
445,232,780.0982143,1161.700893
387,232,791.0927152,658.6092715
388,232,806.6164875,600.7060932
412,232,808.6212766,7.344680851
157,232,815.2480916,997.0610687
270,232,820.7698113,384.4603774
370,232,874.6858639,529.3455497
319,232,951.7584906,1182.150943
473,232,951.8358974,1098.45641
208,232,954.8,1041.336585
252,232,957.3260073,870.0769231
423,232,963.3093525,559.0323741
255,232,1031.346774,496.2177419
417,232,1037.327206,1086.183824
278,232,1045.188312,747.3311688
375,233,15.45021645,1180.774892
338,233,50.21305842,775.3505155
376,233,65.87250996,1105.848606
141,233,78.10769231,3.530769231
233,233,83.13333333,871.9122807
454,233,126.6366559,477.6237942
449,233,144.3040293,24.91208791
53,233,146.5057915,161.5212355
455,233,157.7588652,526.4432624
279,233,213.9165085,95.18785579
407,233,216.8321168,179.310219
474,233,227.1666667,1197.809524
422,233,280.4090909,360.7272727
340,233,296.0564516,1241.818548
258,233,311.8587786,584.4503817
313,233,331.4115756,859.3954984
268,233,356.9736842,256.0300752
460,233,382.557554,845.0539568
310,233,383.5,138.3153846
447,233,404.9352113,605.9943662
400,233,416.1824104,725.0586319
177,233,445.7857143,405.6285714
402,233,500.984375,750.28125
231,233,517.877551,1239.077551
420,233,531.540856,72.19455253
403,233,534.5854701,1031.354701
430,233,582.0786517,1155.419476
448,233,588.5406699,1326.129187
431,233,611.9957447,1197.446809
199,233,612.8915663,362.3895582
140,233,620.5398551,269.0688406
172,233,641.2862903,167.5604839
13,233,644.8451613,696.0774194
404,233,652.3170732,1116.353659
405,233,655.240678,1253.145763
14,233,674.1226766,887.3122677
442,233,728.0790378,1194.883162
265,233,726.8506224,694.780083
444,233,730.5318352,1122.228464
390,233,743.9067797,1290.161017
362,233,776.0909091,450.3333333
445,233,779.5451264,1155.916968
387,233,787.9934641,653.7843137
428,233,795.9924812,232.6165414
388,233,807.5587189,599.4519573
412,233,810.2937853,5.711864407
157,233,815.3932584,997.1460674
470,233,816.5107527,182.8602151
270,233,822.0423729,376.8983051
370,233,872.3916914,522.7210682
475,233,934.5673469,280.9183673
476,233,945.4251969,415.6220472
477,233,952.125,466.2971311
319,233,951.3385214,1181.22179
208,233,955.0478261,1038.321739
252,233,957.2841328,869.1328413
423,233,963.7298387,556.5443548
443,233,1015.987261,236.3630573
333,233,1021.118321,878.0737913
472,233,1030.233974,183.2948718
255,233,1031.458824,496.6156863
417,233,1036.255172,1082.72069
278,233,1043.953488,745.8062016
375,234,15.82786885,1177.008197
338,234,49.95,775.2142857
339,234,62.25316456,658.3966245
376,234,67.208,1103.096
141,234,77.52941176,3.023529412
233,234,82.89473684,868.9135338
454,234,126.6061644,473.2773973
478,234,136.7864078,235.7330097
449,234,142.3708333,22.73333333
53,234,146.4210526,161.4135338
455,234,158.0945455,526.6909091
279,234,213.7708779,91.93576017
407,234,216.4486692,177.8859316
479,234,249.8870968,1197.693548
340,234,295.6793249,1238.852321
258,234,312.4541833,581.2031873
313,234,330.9240924,856.4488449
268,234,356.766537,255.3891051
310,234,383.3259259,138.1851852
460,234,382.2577778,839.2
447,234,404.7609329,605.4198251
400,234,415.7062706,714.8085809
177,234,445.9607143,405.7285714
402,234,500.8333333,749.9761905
397,234,505.7317073,338.6341463
231,234,517.9527559,1239.472441
420,234,532.3673469,70.33469388
403,234,534.7003891,1021.22179
430,234,582.8191489,1153.833333
448,234,588.3581395,1321.897674
199,234,612.7790698,359.0930233
431,234,612.3709677,1196.58871
140,234,619.6945455,266.0254545
172,234,640.4188679,167.690566
13,234,644.7434211,696.0888158
404,234,655.3493976,1109.710843
405,234,655.5076336,1250.763359
14,234,674.1486989,887.3122677
265,234,726.1038462,692.5961538
442,234,728.6732026,1192.849673
444,234,730.4791667,1121.808333
390,234,743.65625,1290.34375
362,234,775.486692,441.1901141
445,234,780.4356061,1155.200758
387,234,787.8664495,653.6026059
428,234,796.9056604,230.4150943
388,234,807.9068966,598.3965517
412,234,811,4.664739884
470,234,814.873913,175.5478261
157,234,815.406015,997.0037594
270,234,822.6367188,371.6015625
370,234,875.0170213,518.1659574
475,234,934.4274809,279.9160305
476,234,944.6147541,413.8196721
477,234,951.8964803,466.4492754
319,234,951.9272727,1179.938182
208,234,956.2079646,1035.628319
252,234,957.9029126,867.1407767
423,234,963.9625,555.85
443,234,1016.65,234.8625
472,234,1029.517241,178.7203065
255,234,1031.47451,496.5803922
417,234,1034.905923,1073.219512
278,234,1045.76,728.168
375,235,16.35074627,1174.559701
338,235,49.78909091,774.9709091
480,235,57.3018018,1232.941441
339,235,62.27235772,657.2601626
376,235,66.9922179,1102.252918
233,235,82.08518519,865.9259259
454,235,125.3907285,470.7913907
478,235,135.4860558,230.5697211
53,235,146.5568182,161.6212121
449,235,148.5303644,12.53036437
481,235,153.5214008,687.9455253
455,235,158.1115242,526.7695167
407,235,216.1434263,175.0876494
482,235,256.4074074,1196.87037
422,235,281.9857143,360.7285714
340,235,296.4487805,1235.843902
258,235,312.1686747,578.0200803
313,235,329.4014337,854.7383513
268,235,356.7569721,255.1912351
460,235,381.9494585,827.1877256
310,235,383.244186,137.8875969
447,235,404.9228571,604.9228571
400,235,415.8962264,710.2169811
177,235,445.8148148,405.3259259
397,235,505.609589,339.8082192
231,235,518.1363636,1239.75
420,235,532.62249,68.6746988
403,235,535.2638298,1010.812766
430,235,581.9411765,1151.239216
448,235,587.8632075,1318.518868
431,235,611.8986784,1196.070485
199,235,613.0757576,356.4356061
140,235,619.0957854,263.2605364
172,235,640.2407407,167.6074074
13,235,645.0327869,696.1901639
404,235,653.8306452,1102.145161
405,235,655.9846154,1249.419231
14,235,674.1278195,887.2894737
442,235,728.3112583,1191.221854
444,235,726.6632653,1099.928571
440,235,771.5555556,72.42962963
468,235,769.015625,90.046875
468,235,773.297619,105.202381
362,235,776.3095238,426.5272109
445,235,780.7309237,1154.413655
387,235,787.875,651.9618056
469,235,793.8534799,1321.802198
428,235,797.010101,226.3484848
388,235,808.779661,597.1728814
412,235,811.2040816,4.020408163
470,235,815.2227273,164.1772727
370,235,877.7641509,506.8443396
483,235,895.4854772,697.9377593
475,235,935.6702128,278.8723404
484,235,942.75,151.7074468
477,235,951.9753086,466.5432099
439,235,963.7615063,140.083682
374,235,981.161512,53.63230241
424,235,982.4125874,603.1083916
207,235,1023.536885,1004.77459
255,235,1031.523438,496.7929688
417,235,1037.08156,1063.829787
433,235,1040.04943,988.8136882
485,235,366.0666667,1080.133333
375,236,15.50381679,1172.858779
338,236,49.80740741,774.8111111
480,236,54.3877551,1226.846939
339,236,62.73895582,655.2650602
376,236,67.14166667,1101.795833
233,236,82.13207547,862.9433962
454,236,125.8534799,464.2161172
478,236,136.1929134,227.8307087
53,236,146.2992701,161.4525547
449,236,148.0326087,10.67028986
481,236,152.3780488,686.6463415
455,236,158.0830325,526.7942238
407,236,215.953125,172.6796875
474,236,222.5217391,1197.586957
340,236,295.9009434,1228.801887
258,236,310.2931727,574.626506
313,236,328,851.6928328
268,236,356.9148148,254.2296296
310,236,383.2123552,137.8725869
460,236,382.6678201,819.3529412
447,236,405.0626781,604.7891738
400,236,416.7542662,702.2764505
177,236,445.9664179,405.5783582
402,236,500.8333333,749.7575758
397,236,505.95,338.325
231,236,518.2481203,1239.857143
420,236,532.2566038,67.39245283
403,236,536.0141844,1003.085106
430,236,582.4538153,1148.987952
448,236,587.5677083,1316.447917
431,236,612.4552846,1196.170732
199,236,614.2438163,353.6678445
140,236,619.3882353,262.2
172,236,640.1277372,167.4306569
13,236,644.4557823,695.952381
404,236,653.4335938,1101.261719
405,236,656.2891986,1244.703833
14,236,674.0610687,887.0877863
265,236,725.4206009,682.6437768
442,236,728.0099338,1190.301325
444,236,727.3412698,1101.138889
390,236,743.9786325,1290.034188
362,236,777.6039604,419.5049505
445,236,781.045977,1151.168582
387,236,788.7336066,645.3729508
428,236,795.406015,224.0263158
388,236,809.4527027,594.4594595
412,236,811.3628319,3.743362832
157,236,815.3843137,997.1333333
470,236,815.8401826,154.0502283
270,236,823.5818815,367.7770035
370,236,876.4508671,496.5057803
475,236,935.7326007,277.7985348
486,236,938.5609756,408.6219512
477,236,951.6064909,466.9817444
319,236,952.4940239,1164.76494
208,236,955.5889328,1025.766798
252,236,958.5564202,851.8210117
423,236,963.9320755,535.4490566
443,236,1017.447983,228.477707
207,236,1032.569549,994.731203
255,236,1031.444,496.648
472,236,1031.481928,165.6706827
417,236,1039.486891,1060.05618
278,236,1044.946309,723.7718121
375,237,15.53754941,1170.786561
338,237,49.8467433,774.5977011
480,237,57.06451613,1213.306452
339,237,61.73992674,652.8901099
376,237,71.03731343,1093.358209
233,237,82.13261649,860.8387097
454,237,126.0326087,462.6521739
478,237,136.4061303,226.1954023
53,237,146.4669118,161.4926471
449,237,146.6542751,8.73605948
481,237,151.8387097,685.3064516
487,237,166.4111311,746.1561939
455,237,158.334507,526.9647887
407,237,215.9640288,171.0431655
340,237,295.6745098,1225.792157
258,237,310.0077821,573.4085603
313,237,325.5185185,847.2996633
268,237,356.7651515,253.9318182
460,237,381.981685,811.2637363
310,237,383.3130081,137.7560976
447,237,404.8413598,604.8498584
400,237,416.6105919,690.788162
177,237,445.1953125,405.2109375
397,237,506.083004,337.5928854
231,237,518.2103175,1239.880952
420,237,531.996,65.976
403,237,536.1055046,988.5963303
430,237,582.3625,1146.475
448,237,587.048913,1310.847826
431,237,612.3556485,1195.74477
199,237,616.0738007,350.202952
140,237,619.1962264,259.7245283
172,237,640.0909091,167.5054545
13,237,644.28223,696.0627178
404,237,652.2648221,1101.043478
405,237,656.2781457,1241.15894
14,237,674.019084,886.9007634
442,237,727.2647059,1188.313725
265,237,727.4285714,674.95671
444,237,729.9923664,1098.824427
390,237,743.5380952,1290.628571
362,237,777.6431227,406.0260223
445,237,780.9090909,1148.219008
387,237,789.6641221,641.0076336
428,237,795.8,218.2226415
388,237,809.5524476,592.8776224
157,237,815.5100402,997.2008032
270,237,824.3165468,363.6906475
370,237,878.86121,491.8576512
475,237,937.552,275.828
486,237,938.5064378,404.1759657
477,237,951.6292585,466.9519038
319,237,950.8249027,1157.867704
208,237,955.677686,1024.805785
252,237,958.1259843,849.7401575
423,237,962.8377358,531.0754717
207,237,1033.350379,992.7594697
255,237,1031.430279,496.5976096
417,237,1038.333333,1051.11828
278,237,1045.231343,719.4029851
338,238,49.93359375,774.3242188
339,238,61.83969466,651.1755725
376,238,69.46025105,1086.786611
233,238,82.70110701,858.5645756
478,238,137.1912351,225.2828685
449,238,146.1217712,8.162361624
53,238,146.4586466,161.5338346
488,238,154.373494,864.9116466
489,238,179.1694215,251.9256198
490,238,178.1629956,751.1674009
491,238,184.2680851,292.1617021
279,238,212.5976563,77.0546875
407,238,216.2156134,168.739777
492,238,261.2705882,1311.243137
493,238,273.9037037,1289.07037
340,238,295.6809339,1224.463035
258,238,309.336,570.58
313,238,325.2422145,846.3217993
494,238,365.2943396,542.5584906
461,238,379.1385768,1085.516854
310,238,383.1056911,137.5813008
462,238,385.1967871,914.313253
463,238,400.9175627,536.6164875
464,238,413.8528139,874.7619048
400,238,416.529052,684.4587156
436,238,426.2119914,898.8715203
177,238,445.4792453,405.2792453
466,238,450.3498099,969.6692015
397,238,506.021978,337.1501832
231,238,518.3961538,1240.130769
420,238,531.3524904,64.47126437
403,238,536.9425837,981.2248804
430,238,582.2991453,1145.871795
448,238,587.2576687,1309.288344
431,238,612.9728507,1195.520362
199,238,616.3409962,348.8850575
140,238,619.3558052,258.2322097
172,238,640.2988506,167.6475096
13,238,644.1384083,695.9653979
404,238,652.091954,1100.383142
405,238,656.5018868,1234.701887
14,238,675.3462322,877.8615071
495,238,689.1964286,303.0357143
442,238,727.25,1185.3125
265,238,726.6871166,672.0613497
440,238,771.8059701,73.48507463
468,238,768.4637681,90.31884058
468,238,772.922449,104.644898
362,238,777.980695,398.2625483
387,238,789.3796992,639.424812
469,238,793.7712177,1321.867159
428,238,795.5477941,215.9301471
157,238,815.6857143,997.3714286
496,238,908.8272059,93.46691176
497,238,916.3375635,116.3426396
498,238,942.6363636,985.5702479
374,238,981.113879,50.90391459
424,238,980.2716535,591.6417323
499,238,1011.850694,870.3125
207,238,1030.193893,989.2732824
500,238,1023.452915,208.1569507
472,238,1032.388235,164.9921569
480,238,55.58333333,1203.416667
338,239,50.15175097,773.6692607
339,239,61.37051793,649.1394422
376,239,69.62992126,1084.070866
233,239,82.57251908,856.7519084
454,239,123.7433333,438.04
449,239,145.4959677,7.241935484
53,239,146.2287823,161.4575646
481,239,151.2618026,676.5965665
455,239,158.6231884,527.1594203
407,239,215.7992701,166.5
501,239,256.5172414,899.3965517
340,239,296.1936759,1224.019763
258,239,310.068,568.304
313,239,325.1946309,845.7583893
268,239,356.6992754,253.2463768
310,239,383.2355372,137.5826446
460,239,382.9107807,794.4572491
447,239,404.481268,604.0086455
400,239,416.3464052,679.2026144
177,239,445.5418327,404.9681275
397,239,506.1879433,336.3085106
231,239,517.8966942,1239.979339
420,239,530.1166667,60.88333333
403,239,536.3658537,976.0447154
430,239,582.5182186,1145.246964
448,239,587.3989637,1303.937824
431,239,613.3133047,1195.124464
199,239,616.16609,347.0519031
140,239,619.0836502,256.0722433
172,239,639.9632353,167.8235294
13,239,643.9379562,695.6131387
404,239,651.7132075,1100.056604
405,239,656.9066148,1230.44358
442,239,726.5420875,1183.491582
265,239,724.8826087,665.5956522
444,239,731.7018868,1093.460377
390,239,743.8783784,1290.076577
362,239,779.0784314,390.2777778
445,239,779.3636364,1145.623377
387,239,789.6690391,637.0355872
428,239,797.2091255,211.0988593
388,239,808.0226415,586.4792453
157,239,815.4642857,997.1626984
470,239,819.2378378,124.1783784
270,239,822.5287009,349.4441088
502,239,865.0208333,298.0208333
370,239,877.2284866,481.272997
475,239,935.852518,259.1438849
486,239,938.1280992,398.5578512
477,239,951.2961538,467.4807692
319,239,951.1913043,1143.752174
208,239,955.1623616,1013.667897
252,239,958.15,844.0769231
423,239,961.1952663,522.0118343
374,239,980.8850174,50.5261324
255,239,1031.581673,496.6055777
417,239,1039.490272,1042.603113
278,239,1045.39726,713.1643836
338,240,50.22764228,773.2154472
339,240,61.25882353,646.9294118
376,240,71.82080925,1080.127168
233,240,82.0858209,854.9402985
478,240,139.119403,221.25
449,240,145.1943128,5.886255924
53,240,146.2562278,161.6298932
488,240,154.3653846,864.9076923
503,240,158.4479167,739.5069444
489,240,175.4128788,244.1590909
490,240,179.3766234,748.6103896
491,240,183.5349794,287.2427984
279,240,213.5171103,68.43346008
504,240,217.8814229,1319.26087
505,240,241.2888889,1287.074074
492,240,261.1732283,1311.437008
493,240,274.0148148,1288.57037
340,240,296.1531915,1223.885106
258,240,310.7459677,567.3225806
313,240,325.0501672,845.4682274
494,240,365,542.4659091
462,240,381.9745455,906.4945455
310,240,383.1111111,137.5357143
460,240,382.829932,786.4387755
463,240,398.075188,526.2406015
464,240,414.6115702,873.0867769
465,240,420.7242798,952.4115226
436,240,426.6565421,897.1869159
177,240,445.5940171,404.8034188
466,240,449.967033,969.1465201
397,240,506.1038961,336.8896104
231,240,517.9837398,1240.178862
420,240,529.8253275,58.42358079
430,240,584.388,1123.86
430,240,581.7888889,1145.111111
448,240,587.4171429,1300.571429
199,240,615.2899628,345.0594796
431,240,613.5345622,1194.631336
140,240,618.8910506,254.7976654
172,240,640.2235294,167.6117647
13,240,643.6595745,695.748227
405,240,657.4980843,1224.846743
14,240,673.690566,886.1886792
442,240,725.7534247,1181.253425
265,240,726.7307692,661.0897436
440,240,771.9756098,73.14634146
468,240,772.4513274,104.5575221
362,240,777.9347826,376.242236
387,240,789.8780488,634.6724739
428,240,797.3619403,209.7126866
388,240,807.8156863,584.0078431
157,240,815.562753,997.3279352
506,240,856.2195122,296.8536585
507,240,875.7480519,148.1948052
443,240,1011.967078,217.5144033
255,240,1031.600806,496.5766129
508,240,1036.790598,847.9401709
278,240,1045.716667,710.7333333
338,241,50.41295547,773.0121457
339,241,59.82819383,645.1497797
376,241,70.47058824,1071.281513
233,241,81.94584838,851.9566787
454,241,120.4818482,433.379538
449,241,144.9784946,5.225806452
53,241,146.4710145,161.326087
481,241,149.6985816,673.5035461
455,241,158.7957746,527.1091549
509,241,174.2094595,1344.77027
407,241,218.2639405,159.7843866
340,241,296.1446809,1223.629787
258,241,310.6015326,566.9923372
313,241,324.9222973,845.0709459
268,241,356.8768116,252.6195652
310,241,382.9508197,137.4795082
460,241,382.795539,779.6245353
447,241,400.2380952,581.6358543
400,241,414.5398773,665.0644172
465,241,420.6592292,951.7363083
177,241,445.6413043,405.7862319
466,241,450.5905512,969.1732283
397,241,506.0592105,336.6513158
231,241,517.6916667,1240.308333
420,241,530.2153846,51.90384615
403,241,536.5439331,962.4393305
430,241,584.9070632,1122.33829
448,241,587.1368421,1298.8
431,241,613.9569378,1194.842105
140,241,618.6064982,251.7400722
172,241,640.3448276,167.7547893
13,241,643.5703971,695.5956679
405,241,655.7962264,1221.226415
14,241,678.5410448,848.4104478
442,241,725.3687943,1177.397163
265,241,725.7046414,653.7637131
467,241,759.2531646,1344.14557
468,241,771.340836,101.1028939
440,241,771.9274194,73.06048387
445,241,780.9566929,1126.665354
387,241,790.0073529,634.0404412
469,241,793.9254902,1321.752941
510,241,802.5294118,201.0995475
157,241,815.3373984,997
370,241,875.8596939,474.3010204
496,241,907.8996139,91.66023166
497,241,914.064,115.436
475,241,936.6485356,251.3221757
511,241,943.0200573,596.9226361
477,241,951.716129,465.8709677
374,241,980.7142857,48.53741497
443,241,1011.674419,215.8100775
278,241,1046.072727,708.7909091
512,241,357.5833333,1076
338,242,50.46530612,772.4897959
339,242,59.87179487,644.2179487
376,242,70.57429719,1069.686747
233,242,82.24904215,849.5019157
454,242,119.7062706,431.709571
449,242,144.0705882,3.2
53,242,146.3321429,161.4535714
481,242,149.316726,673.0960854
455,242,158.5644599,527.1358885
509,242,173.5730994,1344.040936
407,242,219.3417266,157.8093525
340,242,296.0854701,1223.038462
258,242,310.8076923,565.6653846
313,242,324.7762238,844.6923077
268,242,356.9637681,252.5253623
460,242,381.8028674,771.9749104
310,242,383.0890688,137.2672065
400,242,413.8961039,661.3506494
177,242,445.8137931,406.2586207
397,242,506.0548387,336.6645161
231,242,517.5425101,1240.303644
420,242,530.2645914,50.30350195
403,242,535.9237288,953.4661017
430,242,585.6678832,1121.817518
448,242,587.1946309,1295.597315
199,242,613.972332,330.5098814
140,242,618.7933579,249.9483395
172,242,640.2519084,167.9007634
13,242,643.3610108,695.3754513
404,242,651.5059761,1099.50996
442,242,724.4133333,1176.176667
265,242,725.5226337,653.037037
444,242,731.8464419,1091.569288
390,242,743.9271845,1289.951456
445,242,781.1939163,1126.209125
387,242,790.1056338,632.8028169
510,242,804.7662338,188.474026
388,242,807.5290102,579.0136519
157,242,815.308642,997.1563786
370,242,875.772973,472.5540541
475,242,936.1818182,248.2409091
486,242,937.2066116,393.446281
513,242,943.2377622,911.3776224
319,242,952.161157,1141.818182
208,242,956.3867188,1008.070313
252,242,958.6126126,833.963964
374,242,980.8368056,46.96527778
255,242,1031.524,496.904
417,242,1036.858736,1023.665428
278,242,1046.140187,708.1869159
339,243,58.56118143,642.9746835
376,243,71.28630705,1067.846473
233,243,82.46875,847.0820313
514,243,145.9122137,209.148855
53,243,146.3395522,161.4216418
488,243,154.4857143,864.6734694
503,243,158.5335689,739.6961131
489,243,175.46875,242.2734375
490,243,179.5201794,748.32287
491,243,182.2416667,284.4625
515,243,184.8322148,851.261745
504,243,218.6,1312.307143
407,243,219.7418182,156.3745455
492,243,261.0861423,1311.059925
493,243,272.565371,1288.035336
422,243,278.8541667,360.5
340,243,296.3307087,1220.940945
258,243,311.1679389,564.7328244
516,243,357.165109,1075.445483
494,243,364.5441176,542.5220588
462,243,382.3483146,902.7490637
461,243,380.8515284,1075.144105
447,243,401.8328358,580.0746269
447,243,402.5850622,553.0207469
400,243,413.1080139,657.7909408
465,243,420.3869048,949.968254
177,243,445.8550186,405.669145
466,243,450.4860558,969.0836653
402,243,499.0483871,751.8870968
397,243,506.3366667,336.5466667
231,243,517.9322709,1240.505976
420,243,529.8705882,47.94117647
403,243,535.3580247,944.9423868
430,243,585.6811594,1120.822464
448,243,587.6333333,1292.195238
431,243,614.0829268,1194.156098
140,243,618.8646617,248.037594
172,243,639.9595588,168.1139706
13,243,643.1527273,695.2072727
405,243,655.9150579,1215.953668
14,243,673.1516245,885.8050542
14,243,679.8156863,846.7019608
442,243,724.1766667,1174.833333
440,243,772.0991736,73.4214876
468,243,772.4759825,104.9213974
362,243,775.7809917,349.785124
387,243,790.2464789,632.3978873
469,243,793.9619772,1321.771863
507,243,877.3735955,134.4578652
496,243,907.0632911,87.15611814
511,243,939.6161616,581.2087542
517,243,971.4172662,127.9100719
518,243,1015.568266,833.8542435
519,243,1017.422383,163.599278
520,243,1018.270588,970.4156863
508,243,1038.235741,845.2547529
278,243,1046.907895,705.6578947
521,243,1046.170213,900.3617021
338,244,50.28225806,771.8346774
339,244,57.33609959,641.373444
376,244,72.05737705,1066.311475
233,244,82.44444444,845.1954023
454,244,117.9491525,424.2576271
481,244,151.188,650.16
455,244,158.834507,527.528169
509,244,172.2139535,1342.637209
279,244,213.3387755,58.80408163
407,244,220.5238095,153.4652015
522,244,221.205298,4.311258278
501,244,260.031746,897.8888889
340,244,293.8521401,1215.198444
258,244,310.7450199,562.8446215
313,244,324.5338078,843.5302491
268,244,356.8301887,252.4415094
310,244,383.0772358,137.2317073
460,244,382.4222222,757.9481481
400,244,412.2619808,649.1054313
177,244,445.8968254,405.2420635
402,244,503.0864198,750.2716049
397,244,506.4334471,336.1262799
231,244,517.5282258,1240.504032
420,244,529.440613,45.86206897
403,244,535.0120968,930.766129
430,244,586.428,1117.984
448,244,587.631016,1290.71123
199,244,613.9322034,325.9423729
140,244,619.4008097,246.4817814
172,244,639.7692308,168.3663004
13,244,643.040293,694.967033
404,244,651.0240964,1099.309237
442,244,723.3137255,1173.581699
444,244,724.45625,1077.028125
265,244,730.8244898,641.7795918
390,244,743.8099548,1288.855204
362,244,774.7107692,339.1384615
445,244,781.6049822,1122.868327
387,244,790.3548387,631.1290323
510,244,804.0216606,186.2382671
388,244,806.6729323,576.093985
270,244,821.9751773,341.2836879
483,244,897.358871,676.5080645
477,244,951.0785855,466.2180747
252,244,958.8114754,829.2418033
423,244,963.3428571,510.9142857
517,244,971.6737589,127.8262411
